whole,part,jj,result1,result2,result3
donut,bacon,stale,guaranteed,unrelated,probably
cat,whisker,white,probably,probably,unrelated
female,shadow,young,impossible,pjj-nonsense,impossible
female,shadow,white,impossible,pjj-nonsense,impossible
female,shadow,male,pjj-nonsense,pjj-nonsense,pjj-nonsense
female,shadow,human,impossible,pjj-nonsense,impossible
building,entryway,original,probably,probably,guaranteed
girl,head,poor,guaranteed,guaranteed,pjj-nonsense
girl,head,beautiful,guaranteed,probably,guaranteed
girl,head,old,guaranteed,guaranteed,guaranteed
girl,head,pretty,guaranteed,probably,guaranteed
surfboard,strip,regular,guaranteed,guaranteed,pjj-nonsense
surfboard,strip,short,guaranteed,guaranteed,guaranteed
surfboard,strip,miniature,guaranteed,guaranteed,guaranteed
surfboard,strip,old,guaranteed,guaranteed,probably
surfboard,strip,purple,unlikely,unlikely,unrelated
surfboard,strip,giant,guaranteed,guaranteed,wjj-nonsense
pillar,top,wooden,guaranteed,probably,unrelated
pillar,top,white,probably,probably,unrelated
pillar,top,dark,probably,probably,unrelated
pillar,top,cloudy,guaranteed,pjj-nonsense,pjj-nonsense
container,food,suitable,unrelated,unrelated,unrelated
container,food,plastic,impossible,impossible,impossible
container,food,white,unrelated,unlikely,unrelated
container,food,empty,pjj-nonsense,guaranteed,probably
doughnut,sugar,stale,guaranteed,probably,unrelated
doughnut,sugar,brown,probably,unlikely,unrelated
doughnut,sugar,powdered,guaranteed,guaranteed,guaranteed
doughnut,sugar,round,unrelated,impossible,pjj-nonsense
cement,crack,rectangular,unlikely,unrelated,unrelated
cement,crack,neat,probably,probably,unlikely
cement,crack,smooth,guaranteed,unlikely,impossible
cement,crack,white,guaranteed,probably,guaranteed
cement,crack,ordinary,unrelated,unrelated,pjj-nonsense
cement,crack,natural,guaranteed,guaranteed,probably
stair,rail,outside,guaranteed,guaranteed,guaranteed
stair,rail,concrete,unrelated,unrelated,unrelated
stair,rail,narrow,probably,unrelated,pjj-nonsense
stair,rail,wooden,unrelated,guaranteed,unrelated
girl,bat,poor,unrelated,pjj-nonsense,unrelated
girl,bat,beautiful,unlikely,unrelated,unrelated
girl,bat,old,unrelated,unrelated,unrelated
girl,bat,pretty,unrelated,pjj-nonsense,unrelated
oven,edge,metal,guaranteed,guaranteed,guaranteed
oven,edge,hot,guaranteed,guaranteed,probably
oven,edge,black,guaranteed,guaranteed,guaranteed
oven,edge,moderate,wjj-nonsense,pjj-nonsense,probably
pillow,stripe,hard,probably,guaranteed,guaranteed
pillow,stripe,red,unlikely,unrelated,unlikely
hotdog,sauce,brown,unrelated,unlikely,unrelated
hotdog,sauce,endive,pjj-nonsense,unrelated,pjj-nonsense
bear,ribbon,white,unlikely,unrelated,unrelated
tube,cap,clear,probably,unrelated,probably
tube,cap,white,probably,unrelated,probably
tube,cap,tall,impossible,pjj-nonsense,unrelated
tube,cap,metal,probably,unrelated,unrelated
tube,cap,long,impossible,pjj-nonsense,unrelated
hand,fingernail,human,guaranteed,guaranteed,guaranteed
hand,fingernail,strong,guaranteed,unrelated,probably
woman,wrist,poor,unrelated,impossible,pjj-nonsense
woman,wrist,beautiful,guaranteed,impossible,unrelated
woman,wrist,elderly,guaranteed,guaranteed,guaranteed
field,line,external,guaranteed,guaranteed,guaranteed
field,line,open,probably,pjj-nonsense,pjj-nonsense
field,line,empty,guaranteed,pjj-nonsense,guaranteed
tray,cheese,plastic,unrelated,impossible,impossible
tray,cheese,red,unrelated,unlikely,impossible
shrimp,tail,grilled,guaranteed,guaranteed,probably
shrimp,tail,pink,guaranteed,guaranteed,probably
man,camera,poor,unrelated,impossible,impossible
woman,ring,poor,unrelated,impossible,pjj-nonsense
woman,ring,beautiful,guaranteed,unrelated,unrelated
panda,mouth,stuffed,guaranteed,guaranteed,unrelated
panda,mouth,dirty,probably,probably,probably
panda,mouth,white,unrelated,unlikely,probably
panda,mouth,young,guaranteed,guaranteed,guaranteed
panda,mouth,female,guaranteed,guaranteed,guaranteed
child,ear,dear,unrelated,guaranteed,pjj-nonsense
child,ear,poor,guaranteed,unrelated,pjj-nonsense
child,ear,young,guaranteed,guaranteed,probably
child,ear,sick,unrelated,unrelated,pjj-nonsense
ring,diamond,internal,wjj-nonsense,unrelated,pjj-nonsense
ring,diamond,inner,wjj-nonsense,unrelated,pjj-nonsense
door,trim,heavy,unrelated,impossible,unlikely
door,trim,white,probably,probably,probably
door,trim,wooden,probably,guaranteed,probably
sweater,collar,heavy,impossible,probably,unrelated
sweater,collar,white,guaranteed,unrelated,probably
urinal,divider,plastic,unrelated,unrelated,unrelated
plate,sauce,white,unlikely,unrelated,unrelated
plate,sauce,thin,impossible,unrelated,unrelated
woman,thumb,poor,unrelated,pjj-nonsense,pjj-nonsense
strap,buckle,white,unlikely,unlikely,unrelated
strap,buckle,broad,guaranteed,guaranteed,probably
camera,lens,white,probably,unlikely,unrelated
camera,lens,ordinary,guaranteed,guaranteed,probably
camera,lens,hidden,guaranteed,probably,unrelated
kitchen,chair,warm,guaranteed,probably,unlikely
kitchen,chair,tiny,guaranteed,unlikely,unlikely
kitchen,chair,dark,probably,pjj-nonsense,impossible
kitchen,chair,old,guaranteed,unlikely,unrelated
bathroom,mirror,private,guaranteed,impossible,guaranteed
bathroom,mirror,white,probably,impossible,impossible
bathroom,mirror,upstairs,guaranteed,guaranteed,guaranteed
bathroom,mirror,tiny,guaranteed,probably,impossible
field,flower,open,unrelated,unrelated,pjj-nonsense
field,flower,overgrown,probably,probably,unlikely
field,flower,empty,impossible,pjj-nonsense,pjj-nonsense
umbrella,tip,white,probably,unrelated,probably
umbrella,tip,open,impossible,impossible,pjj-nonsense
oven,window,metal,impossible,unlikely,impossible
oven,window,black,unrelated,unlikely,probably
oven,window,hot,guaranteed,probably,guaranteed
duck,back,white,probably,probably,probably
duck,back,fat,guaranteed,probably,probably
parking meter,number,sound,guaranteed,pjj-nonsense,guaranteed
parking meter,number,triple,unrelated,pjj-nonsense,wjj-nonsense
parking meter,number,black,unlikely,unlikely,unlikely
backpack,handle,green,unlikely,unrelated,unrelated
backpack,handle,heavy,unlikely,unrelated,impossible
backpack,handle,silver,impossible,unrelated,unrelated
batter,hand,stiff,guaranteed,guaranteed,unlikely
batter,hand,thin,unrelated,probably,guaranteed
batter,hand,smooth,unrelated,wjj-nonsense,unlikely
batter,hand,ready,guaranteed,guaranteed,unlikely
batter,hand,slight,guaranteed,guaranteed,unlikely
batter,hand,thick,probably,probably,impossible
wheel,part,spare,probably,pjj-nonsense,guaranteed
wheel,part,rotating,probably,probably,guaranteed
wheel,part,black,probably,probably,guaranteed
airplane,missile,light,guaranteed,impossible,probably
airplane,missile,white,probably,unrelated,unrelated
airplane,missile,conventional,guaranteed,pjj-nonsense,guaranteed
airplane,missile,american,guaranteed,guaranteed,guaranteed
boy,jacket,young,impossible,pjj-nonsense,pjj-nonsense
boy,jacket,nice,impossible,pjj-nonsense,unrelated
airplane,stripe,private,impossible,pjj-nonsense,guaranteed
airplane,stripe,white,unlikely,unlikely,impossible
airplane,stripe,conventional,probably,probably,probably
airplane,stripe,light,unrelated,unrelated,guaranteed
giraffe,spot,brown,probably,probably,guaranteed
giraffe,spot,tall,probably,impossible,unrelated
trunk,bark,hollow,impossible,unrelated,unlikely
trunk,bark,smooth,impossible,guaranteed,guaranteed
trunk,bark,bare,guaranteed,impossible,guaranteed
trunk,bark,old,guaranteed,guaranteed,guaranteed
trunk,bark,long,guaranteed,unlikely,guaranteed
trunk,bark,brown,guaranteed,probably,guaranteed
wall,paint,high,guaranteed,pjj-nonsense,probably
wall,paint,white,guaranteed,guaranteed,guaranteed
person,hand,responsible,impossible,pjj-nonsense,pjj-nonsense
person,hand,human,guaranteed,guaranteed,guaranteed
aircraft,shadow,light,impossible,impossible,impossible
aircraft,shadow,german,guaranteed,impossible,guaranteed
aircraft,shadow,japanese,impossible,impossible,guaranteed
aircraft,shadow,white,impossible,impossible,impossible
aircraft,shadow,civil,guaranteed,pjj-nonsense,impossible
aircraft,shadow,american,guaranteed,impossible,guaranteed
aircraft,shadow,commercial,impossible,impossible,guaranteed
t-shirt,lettering,red,unlikely,unlikely,unlikely
man,mole,poor,impossible,unrelated,unrelated
skater,shoe,black,unrelated,unrelated,unrelated
skater,shoe,excellent,probably,impossible,unrelated
shadow,part,deep,guaranteed,pjj-nonsense,probably
shadow,part,dark,guaranteed,guaranteed,unrelated
shadow,part,black,guaranteed,guaranteed,unrelated
shadow,part,long,guaranteed,unlikely,probably
shadow,part,faint,guaranteed,probably,unrelated
rope,knot,old,unrelated,probably,unrelated
rope,knot,long,unrelated,unlikely,unlikely
rope,knot,blue,probably,guaranteed,guaranteed
rope,knot,thick,unrelated,probably,guaranteed
rope,knot,strong,unrelated,probably,probably
boat,stern,open,unrelated,probably,probably
boat,stern,old,guaranteed,guaranteed,guaranteed
boat,stern,wooden,guaranteed,guaranteed,guaranteed
table,hole,long,unrelated,unrelated,unrelated
table,hole,above,guaranteed,probably,guaranteed
table,hole,white,impossible,unrelated,unrelated
truck,red,white,impossible,pjj-nonsense,impossible
truck,red,open,unrelated,pjj-nonsense,impossible
truck,red,old,probably,pjj-nonsense,probably
mouse,button,white,probably,probably,probably
mouse,button,male,guaranteed,pjj-nonsense,pjj-nonsense
bus,reflection,public,pjj-nonsense,pjj-nonsense,pjj-nonsense
bus,reflection,external,guaranteed,probably,guaranteed
bus,reflection,colorful,unrelated,impossible,unrelated
bus,reflection,black,pjj-nonsense,unrelated,unrelated
bus,reflection,old,pjj-nonsense,impossible,unlikely
toilet,plumbing,indoor,guaranteed,guaranteed,guaranteed
door,step,heavy,unrelated,unrelated,unrelated
door,step,white,unrelated,unrelated,unrelated
door,step,inner,guaranteed,impossible,unrelated
door,step,wooden,unrelated,unrelated,unrelated
statue,eye,manly,guaranteed,impossible,probably
statue,eye,beautiful,guaranteed,unrelated,guaranteed
statue,eye,greek,probably,impossible,guaranteed
surfboard,writing,regular,guaranteed,probably,probably
surfboard,writing,short,guaranteed,impossible,unrelated
surfboard,writing,miniature,guaranteed,guaranteed,unrelated
surfboard,writing,old,probably,guaranteed,probably
surfboard,writing,purple,unlikely,unlikely,unlikely
wall,decoration,high,unrelated,probably,unrelated
wall,decoration,white,unlikely,unlikely,unrelated
umpire,head,natural,guaranteed,guaranteed,guaranteed
umpire,head,white,unrelated,guaranteed,unrelated
umpire,head,permanent,unrelated,guaranteed,unrelated
umpire,head,neutral,guaranteed,pjj-nonsense,guaranteed
cheese pizza,cheese,orange,guaranteed,guaranteed,probably
cheese pizza,cheese,frozen,guaranteed,guaranteed,guaranteed
cheese pizza,cheese,cold,guaranteed,guaranteed,guaranteed
cheese pizza,cheese,round,guaranteed,unrelated,unlikely
cheese pizza,cheese,hot,guaranteed,guaranteed,guaranteed
cheese pizza,cheese,plain,guaranteed,guaranteed,guaranteed
cheese pizza,cheese,leftover,guaranteed,guaranteed,guaranteed
cheese pizza,cheese,free,probably,guaranteed,guaranteed
jet,tip,private,guaranteed,pjj-nonsense,pjj-nonsense
jet,tip,free,guaranteed,pjj-nonsense,pjj-nonsense
jet,tip,black,guaranteed,unrelated,unlikely
umpire,cap,natural,pjj-nonsense,pjj-nonsense,unrelated
umpire,cap,white,unrelated,unlikely,unrelated
umpire,cap,permanent,pjj-nonsense,probably,impossible
sign,price,negative,impossible,pjj-nonsense,guaranteed
sign,price,black,impossible,unlikely,impossible
sign,price,positive,unrelated,wjj-nonsense,guaranteed
bottle,water,empty,impossible,impossible,guaranteed
bottle,water,hot,guaranteed,guaranteed,guaranteed
bottle,water,white,probably,impossible,unrelated
bottle,water,broken,impossible,impossible,impossible
bottle,water,plastic,impossible,impossible,impossible
horse,halter,old,guaranteed,unrelated,unrelated
horse,halter,black,unlikely,unrelated,unrelated
plate,lettuce,white,unrelated,impossible,impossible
woman,kite,poor,impossible,impossible,pjj-nonsense
woman,kite,beautiful,unrelated,unrelated,unrelated
woman,umbrella,poor,impossible,unrelated,pjj-nonsense
woman,umbrella,beautiful,unrelated,unrelated,unrelated
belt,buckle,broad,guaranteed,probably,unrelated
belt,buckle,red,unrelated,unrelated,unrelated
shoe,bottom,white,unrelated,probably,probably
shoe,bottom,tight,guaranteed,impossible,pjj-nonsense
shoe,bottom,old,guaranteed,guaranteed,probably
shoe,bottom,hot,guaranteed,guaranteed,guaranteed
wood,tree,brown,guaranteed,probably,guaranteed
wood,tree,dark,guaranteed,probably,guaranteed
wood,tree,old,guaranteed,guaranteed,guaranteed
wood,tree,dry,guaranteed,guaranteed,guaranteed
necklace,charm,long,impossible,unrelated,unrelated
necklace,charm,golden,probably,unrelated,unrelated
necklace,charm,beautiful,guaranteed,unrelated,unrelated
necklace,charm,floral,guaranteed,unrelated,unrelated
kid,hair,nice,unrelated,unrelated,pjj-nonsense
kid,hair,poor,unrelated,impossible,pjj-nonsense
kid,hair,blonde,guaranteed,probably,guaranteed
kid,hair,white,guaranteed,unlikely,unrelated
kid,hair,young,guaranteed,guaranteed,guaranteed
shirt,number,red,unlikely,unrelated,unlikely
car,stripe,silver,unlikely,unrelated,unlikely
car,stripe,white,unlikely,unrelated,unlikely
car,stripe,old,guaranteed,probably,probably
car,stripe,private,guaranteed,guaranteed,pjj-nonsense
man,cloth,poor,unrelated,pjj-nonsense,pjj-nonsense
boat,base,wooden,probably,guaranteed,guaranteed
boat,base,white,probably,probably,unlikely
boat,base,open,probably,impossible,pjj-nonsense
boat,base,old,guaranteed,probably,guaranteed
boat,base,tiny,guaranteed,guaranteed,guaranteed
sheep,mouth,fetal,guaranteed,guaranteed,guaranteed
sheep,mouth,stuffed,guaranteed,guaranteed,guaranteed
sheep,mouth,fat,probably,impossible,unlikely
glass,ice,clear,guaranteed,unrelated,probably
glass,ice,empty,impossible,pjj-nonsense,unrelated
glass,ice,broken,unrelated,unlikely,unrelated
glass,ice,colored,unrelated,pjj-nonsense,impossible
shoe,sol,old,guaranteed,guaranteed,guaranteed
shoe,sol,black,unrelated,probably,probably
shoe,sol,hot,guaranteed,probably,guaranteed
jet,window,private,guaranteed,guaranteed,pjj-nonsense
jet,window,free,pjj-nonsense,guaranteed,pjj-nonsense
jet,window,black,unrelated,unlikely,unrelated
jet,window,liquid,impossible,wjj-nonsense,pjj-nonsense
stool,leg,angled,unrelated,probably,word-nonsense
stool,leg,hard,probably,guaranteed,guaranteed
stool,leg,liquid,pjj-nonsense,guaranteed,wjj-nonsense
stool,leg,wooden,probably,guaranteed,guaranteed
stool,leg,high,probably,guaranteed,probably
stool,leg,low,probably,guaranteed,probably
stool,leg,blue,probably,probably,unlikely
polar bear,claw,white,impossible,unrelated,unrelated
pumpkin,stem,fresh,guaranteed,guaranteed,guaranteed
pumpkin,stem,orange,unlikely,unrelated,unlikely
pumpkin,stem,huge,unlikely,probably,guaranteed
pumpkin,stem,ripe,unlikely,probably,guaranteed
pumpkin,stem,round,unlikely,unrelated,probably
pumpkin,stem,rotten,unlikely,probably,guaranteed
sign,cross,black,impossible,unlikely,impossible
sign,cross,negative,unrelated,impossible,guaranteed
sign,cross,sure,guaranteed,pjj-nonsense,guaranteed
sign,cross,outward,guaranteed,pjj-nonsense,guaranteed
sign,cross,positive,guaranteed,impossible,guaranteed
boy,phone,nice,impossible,unrelated,pjj-nonsense
dog,toenail,black,unlikely,unrelated,probably
ground,ball,dry,guaranteed,probably,guaranteed
ground,ball,dirty,guaranteed,probably,unrelated
ground,ball,white,unrelated,unrelated,unrelated
ground,ball,open,pjj-nonsense,pjj-nonsense,guaranteed
ground,ball,firm,unrelated,unrelated,unrelated
clock,writing,tall,probably,unrelated,guaranteed
clock,writing,framed,guaranteed,unrelated,guaranteed
clock,writing,green,unlikely,unrelated,unrelated
clock,writing,internal,guaranteed,probably,guaranteed
clock,writing,old,guaranteed,probably,probably
clock,writing,antique,guaranteed,probably,probably
planter,plant,cement,unrelated,impossible,impossible
planter,plant,rich,pjj-nonsense,unrelated,pjj-nonsense
planter,plant,white,unrelated,unlikely,impossible
planter,plant,old,unrelated,unlikely,unlikely
planter,plant,successful,pjj-nonsense,unrelated,pjj-nonsense
hydrant,writing,public,impossible,pjj-nonsense,guaranteed
hydrant,writing,open,impossible,pjj-nonsense,pjj-nonsense
hydrant,writing,gray,unlikely,unrelated,unrelated
trash,lid,green,guaranteed,guaranteed,probably
trash,lid,plastic,guaranteed,guaranteed,guaranteed
trash,lid,silver,probably,guaranteed,guaranteed
fence,gate,barbed,guaranteed,unlikely,probably
fence,gate,wooden,guaranteed,unrelated,guaranteed
fence,gate,high,guaranteed,probably,guaranteed
fence,gate,white,unrelated,unrelated,probably
fence,gate,low,probably,unrelated,guaranteed
fence,gate,metal,impossible,guaranteed,probably
ski lift,seat,dead,pjj-nonsense,pjj-nonsense,pjj-nonsense
ski lift,seat,empty,guaranteed,guaranteed,guaranteed
ski lift,seat,vertical,guaranteed,guaranteed,probably
ski lift,seat,high,guaranteed,guaranteed,guaranteed
ski lift,seat,distant,guaranteed,guaranteed,guaranteed
table,pattern,above,guaranteed,pjj-nonsense,pjj-nonsense
table,pattern,accompanying,unrelated,pjj-nonsense,pjj-nonsense
table,pattern,white,probably,probably,probably
table,pattern,metal,guaranteed,probably,probably
table,pattern,long,guaranteed,unrelated,unlikely
